Giver	Giver Region	Year	Recipient	Recipient Region	Giver GDP	Recipient GDP	Giver GDP Per Capita	Recipient GDP Per Capita	Points
United Kingdom	Northern Europe	2007	Latvia	Eastern Europe	1815652027571	14330842539	29771	6296	4
United Kingdom	Northern Europe	2007	Sweden	Northern Europe	1815652027571	304258796391	29771	33259	7
United Kingdom	Northern Europe	2007	Germany	Western Europe	1815652027571	2081124117403	29771	25297	1
United Kingdom	Northern Europe	2007	Lithuania	Northern Europe	1815652027571	19710725000	29771	5839	3
United Kingdom	Northern Europe	2008	Poland	Eastern Europe	1798078734209	237742898868	29288	6236	4
United Kingdom	Northern Europe	2008	Iceland	Northern Europe	1798078734209	12038598564	29288	37927	6
United Kingdom	Northern Europe	2008	Turkey	Southern Europe	1798078734209	375074194705	29288	5288	8
United Kingdom	Northern Europe	2008	Latvia	Eastern Europe	1798078734209	13722705688	29288	6056	10
United Kingdom	Northern Europe	2008	Denmark	Northern Europe	1798078734209	177554383049	29288	32320	3
United Kingdom	Northern Europe	2008	Ukraine	Eastern Europe	1798078734209	53572110088	29288	1158	5
United Kingdom	Northern Europe	2008	France	Western Europe	1798078734209	1504107370104	29288	23366	2
United Kingdom	Northern Europe	2008	Greece	Southern Europe	1798078734209	165315749930	29288	14712	12
United Kingdom	Northern Europe	2008	Spain	Southern Europe	1798078734209	740364067797	29288	16252	1
United Kingdom	Northern Europe	2008	Norway	Northern Europe	1798078734209	197402589382	29288	41400	7
United Kingdom	Northern Europe	2009	Lithuania	Northern Europe	1726615485860	17296985000	27934	5180	4
United Kingdom	Northern Europe	2009	France	Western Europe	1726615485860	1456772338299	27934	22509	1
United Kingdom	Northern Europe	2009	Iceland	Northern Europe	1726615485860	11246510040	27934	35311	8
United Kingdom	Northern Europe	2009	Greece	Southern Europe	1726615485860	160132058536	27934	14193	5
United Kingdom	Northern Europe	2009	Azerbaijan	Eastern Europe	1726615485860	20219711123	27934	2260	3
United Kingdom	Northern Europe	2009	Malta	Southern Europe	1726615485860	4480338120	27934	10822	6
United Kingdom	Northern Europe	2009	Germany	Western Europe	1726615485860	1995811437644	27934	24368	7
United Kingdom	Northern Europe	2009	Turkey	Southern Europe	1726615485860	356973581803	27934	4969	12
United Kingdom	Northern Europe	2009	Norway	Northern Europe	1726615485860	194111628292	27934	40199	10
United Kingdom	Northern Europe	2009	Ukraine	Eastern Europe	1726615485860	45643437795	27934	991	2
United Kingdom	Northern Europe	2010	Ireland	Northern Europe	1757682821980	123489078261	28230	27599	7
United Kingdom	Northern Europe	2010	Greece	Southern Europe	1757682821980	152216482615	28230	13452	12
United Kingdom	Northern Europe	2010	Turkey	Southern Europe	1757682821980	389661484658	28230	5356	10
United Kingdom	Northern Europe	2010	Albania	Southern Europe	1757682821980	6137563946	28230	1915	1
United Kingdom	Northern Europe	2010	Ukraine	Eastern Europe	1757682821980	47560462182	28230	1037	5
United Kingdom	Northern Europe	2010	France	Western Europe	1757682821980	1480999829195	28230	22758	2
United Kingdom	Northern Europe	2010	Romania	Eastern Europe	1757682821980	55460974373	28230	2587	8
United Kingdom	Northern Europe	2010	Germany	Western Europe	1757682821980	2078792107933	28230	25420	4
United Kingdom	Northern Europe	2010	Israel	Eastern Europe	1757682821980	169541631200	28230	22239	3
United Kingdom	Northern Europe	2010	Denmark	Northern Europe	1757682821980	170135370635	28230	30668	6
Albania	Southern Europe	2004	France	Western Europe	4543619309	1410493938384	1454	22495	1
Albania	Southern Europe	2004	Serbia	Southern Europe	4543619309	7484445629	1454	1003	7
Albania	Southern Europe	2004	Malta	Southern Europe	4543619309	3990731332	1454	9945	3
Albania	Southern Europe	2004	Germany	Western Europe	4543619309	1930126504253	1454	23391	2
Albania	Southern Europe	2004	Ukraine	Eastern Europe	4543619309	44042453610	1454	928	5
Albania	Southern Europe	2004	"Macedonia, FYR"	Southern Europe	4543619309	3715387792	1454	1828	6
Albania	Southern Europe	2004	Greece	Southern Europe	4543619309	148273579289	1454	13404	12
Albania	Southern Europe	2004	Turkey	Southern Europe	4543619309	307228800117	1454	4569	8
Albania	Southern Europe	2004	Sweden	Northern Europe	4543619309	273713195657	1454	30434	4
Albania	Southern Europe	2005	Malta	Southern Europe	4793518372	4137015690	1526	10244	4
Albania	Southern Europe	2005	Romania	Eastern Europe	4793518372	48898332853	1526	2260	5
Albania	Southern Europe	2005	Turkey	Southern Europe	4793518372	333040988667	1526	4887	8
Albania	Southern Europe	2005	Cyprus	Southern Europe	4793518372	10920829406	1526	14411	7
Albania	Southern Europe	2005	Israel	Eastern Europe	4793518372	138380104308	1526	19968	3
Albania	Southern Europe	2005	Serbia	Southern Europe	4793518372	7888605693	1526	1060	6
Albania	Southern Europe	2005	"Macedonia, FYR"	Southern Europe	4793518372	3877087656	1526	1902	10
Albania	Southern Europe	2005	Greece	Southern Europe	4793518372	151654726496	1526	13658	12
Albania	Southern Europe	2005	France	Western Europe	4793518372	1436256423650	1526	22734	1
Albania	Southern Europe	2006	Spain	Southern Europe	5033194290	709148044936	1594	16074	6
Albania	Southern Europe	2006	Malta	Southern Europe	5033194290	4229019047	1594	10406	1
Albania	Southern Europe	2006	Germany	Western Europe	5033194290	2015244849889	1594	24464	5
Albania	Southern Europe	2006	Russia	Eastern Europe	5033194290	378223527671	1594	2654	4
Albania	Southern Europe	2006	"Macedonia, FYR"	Southern Europe	5033194290	4072129927	1594	1993	3
Albania	Southern Europe	2006	Romania	Eastern Europe	5033194290	52761301148	1594	2444	2
Albania	Southern Europe	2006	Greece	Southern Europe	5033194290	160012057464	1594	14353	8
Albania	Southern Europe	2006	Sweden	Northern Europe	5033194290	294498396948	1594	32432	10
Albania	Southern Europe	2006	Turkey	Southern Europe	5033194290	355999132580	1594	5155	7
Albania	Southern Europe	2007	Serbia	Southern Europe	5330152753	8613915655	1682	1167	1
Albania	Southern Europe	2007	Turkey	Southern Europe	5330152753	372619233720	1682	5324	10
Albania	Southern Europe	2007	Belarus	Eastern Europe	5330152753	21863108809	1682	2287	2
Albania	Southern Europe	2007	Greece	Southern Europe	5330152753	165670288500	1682	14802	7
Albania	Southern Europe	2007	"Macedonia, FYR"	Southern Europe	5330152753	4322519752	1682	2111	3
Albania	Southern Europe	2007	Germany	Western Europe	5330152753	2081124117403	1682	25297	6
Albania	Southern Europe	2007	Spain	Southern Europe	5330152753	733820614902	1682	16351	12
Albania	Southern Europe	2007	France	Western Europe	5330152753	1505321677069	1682	23516	4
Albania	Southern Europe	2007	Ireland	Northern Europe	5330152753	137433299702	1682	31544	5
Albania	Southern Europe	2008	Armenia	Eastern Europe	5740574515	4680316716	1804	1520	2
Albania	Southern Europe	2008	Israel	Eastern Europe	5740574515	160363153467	1804	21941	4
Albania	Southern Europe	2008	Turkey	Southern Europe	5740574515	375074194705	1804	5288	10
Albania	Southern Europe	2008	Sweden	Northern Europe	5740574515	302392423838	1804	32799	3
Albania	Southern Europe	2008	Ukraine	Eastern Europe	5740574515	53572110088	1804	1158	8
Albania	Southern Europe	2008	Greece	Southern Europe	5740574515	165315749930	1804	14712	12
Albania	Southern Europe	2008	Spain	Southern Europe	5740574515	740364067797	1804	16252	1
Albania	Southern Europe	2008	Serbia	Southern Europe	5740574515	8941244450	1804	1216	5
Albania	Southern Europe	2008	Russia	Eastern Europe	5740574515	432048331750	1804	3044	6
Albania	Southern Europe	2008	Norway	Northern Europe	5740574515	197402589382	1804	41400	7
Albania	Southern Europe	2009	France	Western Europe	5930013474	1456772338299	1857	22509	2
Albania	Southern Europe	2009	Sweden	Northern Europe	5930013474	287188905096	1857	30885	1
Albania	Southern Europe	2009	Iceland	Northern Europe	5930013474	11246510040	1857	35311	6
Albania	Southern Europe	2009	Greece	Southern Europe	5930013474	160132058536	1857	14193	12
Albania	Southern Europe	2009	Azerbaijan	Eastern Europe	5930013474	20219711123	1857	2260	4
Albania	Southern Europe	2009	Germany	Western Europe	5930013474	1995811437644	1857	24368	3
Albania	Southern Europe	2009	Turkey	Southern Europe	5930013474	356973581803	1857	4969	10
Albania	Southern Europe	2009	Norway	Northern Europe	5930013474	194111628292	1857	40199	7
Albania	Southern Europe	2009	United Kingdom	Northern Europe	5930013474	1726615485860	1857	27934	8
Albania	Southern Europe	2010	Spain	Southern Europe	6137563946	710360017208	1915	15419	7
Albania	Southern Europe	2010	Serbia	Southern Europe	6137563946	8710641060	1915	1195	3
Albania	Southern Europe	2010	Greece	Southern Europe	6137563946	152216482615	1915	13452	12
Albania	Southern Europe	2010	United Kingdom	Northern Europe	6137563946	1757682821980	1915	28230	1
Albania	Southern Europe	2010	Turkey	Southern Europe	6137563946	389661484658	1915	5356	8
Albania	Southern Europe	2010	Romania	Eastern Europe	6137563946	55460974373	1915	2587	5
Albania	Southern Europe	2010	Germany	Western Europe	6137563946	2078792107933	1915	25420	10
Albania	Southern Europe	2010	Israel	Eastern Europe	6137563946	169541631200	1915	22239	4
Albania	Southern Europe	2010	Denmark	Northern Europe	6137563946	170135370635	1915	30668	2
Armenia	Eastern Europe	2006	Norway	Northern Europe	3849011238	192233391607	1254	41246	1
Armenia	Eastern Europe	2006	Russia	Eastern Europe	3849011238	378223527671	1254	2654	12
Armenia	Eastern Europe	2006	"Macedonia, FYR"	Southern Europe	3849011238	4072129927	1254	1993	7
Armenia	Eastern Europe	2006	Romania	Eastern Europe	3849011238	52761301148	1254	2444	4
Armenia	Eastern Europe	2006	Greece	Southern Europe	3849011238	160012057464	1254	14353	8
Armenia	Eastern Europe	2006	Ukraine	Eastern Europe	3849011238	48533506647	1254	1037	10
Armenia	Eastern Europe	2006	France	Western Europe	3849011238	1471687515757	1254	23133	2
Armenia	Eastern Europe	2006	Ireland	Northern Europe	3849011238	130661985480	1254	30669	3
Armenia	Eastern Europe	2006	Sweden	Northern Europe	3849011238	294498396948	1254	32432	6
Armenia	Eastern Europe	2007	Serbia	Southern Europe	4378219566	8613915655	1424	1167	7
Armenia	Eastern Europe	2007	Ukraine	Eastern Europe	4378219566	52367654045	1424	1126	6
Armenia	Eastern Europe	2007	Russia	Eastern Europe	4378219566	410505209128	1424	2889	12
Armenia	Eastern Europe	2007	Bulgaria	Eastern Europe	4378219566	19106152662	1424	2494	4
Armenia	Eastern Europe	2007	Belarus	Eastern Europe	4378219566	21863108809	1424	2287	10
Armenia	Eastern Europe	2007	Greece	Southern Europe	4378219566	165670288500	1424	14802	8
Armenia	Eastern Europe	2007	Moldova	Eastern Europe	4378219566	1958976512	1424	548	3
Armenia	Eastern Europe	2007	Georgia	Eastern Europe	4378219566	5351427005	1424	1219	5
Armenia	Eastern Europe	2007	France	Western Europe	4378219566	1505321677069	1424	23516	2
Armenia	Eastern Europe	2008	Israel	Eastern Europe	4680316716	160363153467	1520	21941	6
Armenia	Eastern Europe	2008	Georgia	Eastern Europe	4680316716	5475261546	1520	1249	10
Armenia	Eastern Europe	2008	Ukraine	Eastern Europe	4680316716	53572110088	1520	1158	5
Armenia	Eastern Europe	2008	France	Western Europe	4680316716	1504107370104	1520	23366	4
Armenia	Eastern Europe	2008	Greece	Southern Europe	4680316716	165315749930	1520	14712	8
Armenia	Eastern Europe	2008	Spain	Southern Europe	4680316716	740364067797	1520	16252	1
Armenia	Eastern Europe	2008	Serbia	Southern Europe	4680316716	8941244450	1520	1216	3
Armenia	Eastern Europe	2008	Russia	Eastern Europe	4680316716	432048331750	1520	3044	12
Armenia	Eastern Europe	2008	Norway	Northern Europe	4680316716	197402589382	1520	41400	7
Armenia	Eastern Europe	2009	France	Western Europe	4018052433	1456772338299	1302	22509	6
Armenia	Eastern Europe	2009	Iceland	Northern Europe	4018052433	11246510040	1302	35311	5
Armenia	Eastern Europe	2009	Greece	Southern Europe	4018052433	160132058536	1302	14193	10
Armenia	Eastern Europe	2009	Russia	Eastern Europe	4018052433	398258328463	1302	2806	12
Armenia	Eastern Europe	2009	Azerbaijan	Eastern Europe	4018052433	20219711123	1302	2260	1
Armenia	Eastern Europe	2009	Moldova	Eastern Europe	4018052433	1984642726	1302	557	2
Armenia	Eastern Europe	2009	Turkey	Southern Europe	4018052433	356973581803	1302	4969	4
Armenia	Eastern Europe	2009	Norway	Northern Europe	4018052433	194111628292	1302	40199	8
Armenia	Eastern Europe	2009	Ukraine	Eastern Europe	4018052433	45643437795	1302	991	3
Armenia	Eastern Europe	2009	United Kingdom	Northern Europe	4018052433	1726615485860	1302	27934	7
Armenia	Eastern Europe	2010	Spain	Southern Europe	4102285513	710360017208	1327	15419	7
Armenia	Eastern Europe	2010	Norway	Northern Europe	4102285513	195424832685	1327	39970	2
Armenia	Eastern Europe	2010	Greece	Southern Europe	4102285513	152216482615	1327	13452	3
Armenia	Eastern Europe	2010	Georgia	Eastern Europe	4102285513	5597970558	1327	1257	12
Armenia	Eastern Europe	2010	Ukraine	Eastern Europe	4102285513	47560462182	1327	1037	8
Armenia	Eastern Europe	2010	France	Western Europe	4102285513	1480999829195	1327	22758	6
Armenia	Eastern Europe	2010	Romania	Eastern Europe	4102285513	55460974373	1327	2587	1
Armenia	Eastern Europe	2010	Russia	Eastern Europe	4102285513	415542474292	1327	2918	10
Armenia	Eastern Europe	2010	Portugal	Southern Europe	4102285513	124963131552	1327	11748	4
Armenia	Eastern Europe	2010	Denmark	Northern Europe	4102285513	170135370635	1327	30668	5
Austria	Western Europe	1976	United Kingdom	Northern Europe	104978248798	826739189761	13876	14708	10
Austria	Western Europe	1976	Israel	Eastern Europe	104978248798	41878380069	13876	11853	6
Austria	Western Europe	1976	Belgium	Western Europe	104978248798	138375551581	13876	14094	3
Austria	Western Europe	1976	Ireland	Northern Europe	104978248798	28118087794	13876	8684	2
Austria	Western Europe	1976	Netherlands	Western Europe	104978248798	205864265605	13876	14946	4
Austria	Western Europe	1976	Finland	Northern Europe	104978248798	63085498434	13876	13350	7
Austria	Western Europe	1976	Italy	Southern Europe	104978248798	640043271230	13876	11487	1
Austria	Western Europe	1976	Monaco	Western Europe	104978248798	1515047634	13876	59786	5
Austria	Western Europe	1976	France	Western Europe	104978248798	762687037773	13876	14065	12
Austria	Western Europe	1977	Ireland	Northern Europe	110311123685	30426948438	14575	9270	5
Austria	Western Europe	1977	Monaco	Western Europe	110311123685	1568880854	14575	61568	8
Austria	Western Europe	1977	Germany	Western Europe	110311123685	1136867967134	14575	14545	2
Austria	Western Europe	1977	United Kingdom	Northern Europe	110311123685	846277938826	14575	15060	12
Austria	Western Europe	1977	Greece	Southern Europe	110311123685	82660761559	14575	8880	4
Austria	Western Europe	1977	Israel	Eastern Europe	110311123685	41875043567	14575	11590	3
Austria	Western Europe	1977	Spain	Southern Europe	110311123685	317882414865	14575	8740	1
Austria	Western Europe	1977	Finland	Northern Europe	110311123685	63236594804	14575	13344	6
Austria	Western Europe	1977	France	Western Europe	110311123685	789935209765	14575	14502	7
Austria	Western Europe	1978	Ireland	Northern Europe	110078749465	32613650649	14556	9797	6
Austria	Western Europe	1978	France	Western Europe	110078749465	820703033189	14556	15005	12
Austria	Western Europe	1978	Spain	Southern Europe	110078749465	322533045314	14556	8747	7
Austria	Western Europe	1978	United Kingdom	Northern Europe	110078749465	875079940295	14556	15572	5
Austria	Western Europe	1978	Belgium	Western Europe	110078749465	143199110282	14556	14553	4
Austria	Western Europe	1978	Monaco	Western Europe	110078749465	1630907363	14556	63665	1
Austria	Western Europe	1978	Greece	Southern Europe	110078749465	88651073971	14556	9401	3
Austria	Western Europe	1978	Denmark	Northern Europe	110078749465	97521734448	14556	19106	2
Austria	Western Europe	1978	Israel	Eastern Europe	110078749465	43894054771	14556	11895	8
Austria	Western Europe	1979	Portugal	Southern Europe	115975337659	60801647711	15362	6293	7
